service_id,date,exception_type
"1726_209298","20160531","1"
"1726_209298","20160601","1"
"1726_209298","20160603","1"
"1726_209298","20160604","1"
"1726_209298","20160606","1"
"1726_209298","20160607","1"
"1726_209298","20160608","1"
"1726_209298","20160609","1"
"1726_209298","20160610","1"
"1726_209298","20160915","1"
"1726_209298","20160916","1"
"1726_209298","20160917","1"
"1726_209298","20160919","1"
"1726_209298","20160920","1"
"1726_209298","20160921","1"
"1726_209298","20160922","1"
"1726_209298","20160923","1"
"1726_209298","20160924","1"
"1726_209298","20160926","1"
"1726_209298","20160927","1"
"1726_209298","20160928","1"
"1726_209298","20160929","1"
"1726_209298","20160930","1"
"1726_209298","20161001","1"
"1726_209298","20161003","1"
"1726_209298","20161004","1"
"1726_209298","20161005","1"
"1726_209298","20161006","1"
"1726_209298","20161007","1"
"1726_209298","20161008","1"
"1726_209298","20161010","1"
"1726_209298","20161011","1"
"1726_209298","20161012","1"
"1726_209298","20161013","1"
"1726_209298","20161014","1"
"1726_209298","20161015","1"
"1726_209298","20161017","1"
"1726_209298","20161018","1"
"1726_209298","20161019","1"
"1726_209298","20161020","1"
"1726_209298","20161021","1"
"1726_209298","20161022","1"
"1726_209298","20161024","1"
"1726_209298","20161025","1"
"1726_209298","20161026","1"
"1726_209298","20161027","1"
"1726_209298","20161028","1"
"1726_209298","20161029","1"
"1726_209298","20161031","1"
"1726_209298","20161102","1"
"1726_209298","20161103","1"
"1726_209298","20161104","1"
"1726_209298","20161105","1"
"1726_209298","20161107","1"
"1726_209298","20161108","1"
"1726_209298","20161109","1"
"1726_209298","20161110","1"
"1726_209298","20161111","1"
"1726_209298","20161112","1"
"1726_209298","20161114","1"
"1726_209298","20161115","1"
"1726_209298","20161116","1"
"1726_209298","20161117","1"
"1726_209298","20161118","1"
"1726_209298","20161119","1"
"1726_209298","20161121","1"
"1726_209298","20161122","1"
"1726_209298","20161123","1"
"1726_209298","20161124","1"
"1726_209298","20161125","1"
"1726_209298","20161126","1"
"1726_209298","20161128","1"
"1726_209298","20161129","1"
"1726_209298","20161130","1"
"1726_209298","20161201","1"
"1726_209298","20161202","1"
"1726_209298","20161203","1"
"1726_209298","20161205","1"
"1726_209298","20161206","1"
"1726_209298","20161207","1"
"1726_209298","20161209","1"
"1726_209298","20161210","1"
"1726_209298","20161212","1"
"1726_209298","20161213","1"
"1726_209298","20161214","1"
"1726_209298","20161215","1"
"1726_209298","20161216","1"
"1726_209298","20161217","1"
"1726_209298","20161219","1"
"1726_209298","20161220","1"
"1726_209298","20161221","1"
"1726_209298","20161222","1"
"1726_209298","20161223","1"
"1726_209299","20160407","1"
"1726_209299","20160408","1"
"1726_209299","20160411","1"
"1726_209299","20160412","1"
"1726_209299","20160413","1"
"1726_209299","20160414","1"
"1726_209299","20160415","1"
"1726_209299","20160418","1"
"1726_209299","20160419","1"
"1726_209299","20160420","1"
"1726_209299","20160421","1"
"1726_209299","20160422","1"
"1726_209299","20160426","1"
"1726_209299","20160427","1"
"1726_209299","20160428","1"
"1726_209299","20160429","1"
"1726_209299","20160502","1"
"1726_209299","20160503","1"
"1726_209299","20160504","1"
"1726_209299","20160505","1"
"1726_209299","20160506","1"
"1726_209299","20160509","1"
"1726_209299","20160510","1"
"1726_209299","20160511","1"
"1726_209299","20160512","1"
"1726_209299","20160513","1"
"1726_209299","20160516","1"
"1726_209299","20160517","1"
"1726_209299","20160518","1"
"1726_209299","20160519","1"
"1726_209299","20160520","1"
"1726_209299","20160523","1"
"1726_209299","20160524","1"
"1726_209299","20160525","1"
"1726_209299","20160526","1"
"1726_209299","20160527","1"
"1726_209299","20160530","1"
"1726_209299","20160531","1"
"1726_209299","20160601","1"
"1726_209299","20160603","1"
"1726_209299","20160606","1"
"1726_209299","20160607","1"
"1726_209299","20160608","1"
"1726_209299","20160609","1"
"1726_209299","20160610","1"
"1726_209299","20160915","1"
"1726_209299","20160916","1"
"1726_209299","20160919","1"
"1726_209299","20160920","1"
"1726_209299","20160921","1"
"1726_209299","20160922","1"
"1726_209299","20160923","1"
"1726_209299","20160926","1"
"1726_209299","20160927","1"
"1726_209299","20160928","1"
"1726_209299","20160929","1"
"1726_209299","20160930","1"
"1726_209299","20161003","1"
"1726_209299","20161004","1"
"1726_209299","20161005","1"
"1726_209299","20161006","1"
"1726_209299","20161007","1"
"1726_209299","20161010","1"
"1726_209299","20161011","1"
"1726_209299","20161012","1"
"1726_209299","20161013","1"
"1726_209299","20161014","1"
"1726_209299","20161017","1"
"1726_209299","20161018","1"
"1726_209299","20161019","1"
"1726_209299","20161020","1"
"1726_209299","20161021","1"
"1726_209299","20161024","1"
"1726_209299","20161025","1"
"1726_209299","20161026","1"
"1726_209299","20161027","1"
"1726_209299","20161028","1"
"1726_209299","20161031","1"
"1726_209299","20161102","1"
"1726_209299","20161103","1"
"1726_209299","20161104","1"
"1726_209299","20161107","1"
"1726_209299","20161108","1"
"1726_209299","20161109","1"
"1726_209299","20161110","1"
"1726_209299","20161111","1"
"1726_209299","20161114","1"
"1726_209299","20161115","1"
"1726_209299","20161116","1"
"1726_209299","20161117","1"
"1726_209299","20161118","1"
"1726_209299","20161121","1"
"1726_209299","20161122","1"
"1726_209299","20161123","1"
"1726_209299","20161124","1"
"1726_209299","20161125","1"
"1726_209299","20161128","1"
"1726_209299","20161129","1"
"1726_209299","20161130","1"
"1726_209299","20161201","1"
"1726_209299","20161202","1"
"1726_209299","20161205","1"
"1726_209299","20161206","1"
"1726_209299","20161207","1"
"1726_209299","20161209","1"
"1726_209299","20161212","1"
"1726_209299","20161213","1"
"1726_209299","20161214","1"
"1726_209299","20161215","1"
"1726_209299","20161216","1"
"1726_209299","20161219","1"
"1726_209299","20161220","1"
"1726_209299","20161221","1"
"1726_209299","20161222","1"
"1726_209299","20161223","1"
"1726_209300","20160407","1"
"1726_209300","20160408","1"
"1726_209300","20160411","1"
"1726_209300","20160412","1"
"1726_209300","20160413","1"
"1726_209300","20160414","1"
"1726_209300","20160415","1"
"1726_209300","20160418","1"
"1726_209300","20160419","1"
"1726_209300","20160420","1"
"1726_209300","20160421","1"
"1726_209300","20160422","1"
"1726_209300","20160426","1"
"1726_209300","20160427","1"
"1726_209300","20160428","1"
"1726_209300","20160429","1"
"1726_209300","20160502","1"
"1726_209300","20160503","1"
"1726_209300","20160504","1"
"1726_209300","20160505","1"
"1726_209300","20160506","1"
"1726_209300","20160509","1"
"1726_209300","20160510","1"
"1726_209300","20160511","1"
"1726_209300","20160512","1"
"1726_209300","20160513","1"
"1726_209300","20160516","1"
"1726_209300","20160517","1"
"1726_209300","20160518","1"
"1726_209300","20160519","1"
"1726_209300","20160520","1"
"1726_209300","20160523","1"
"1726_209300","20160524","1"
"1726_209300","20160525","1"
"1726_209300","20160526","1"
"1726_209300","20160527","1"
"1726_209300","20160530","1"
"1726_209300","20160531","1"
"1726_209300","20160601","1"
"1726_209300","20160603","1"
"1726_209300","20160606","1"
"1726_209300","20160607","1"
"1726_209300","20160608","1"
"1726_209300","20160609","1"
"1726_209300","20160610","1"
"1726_209300","20160613","1"
"1726_209300","20160614","1"
"1726_209300","20160615","1"
"1726_209300","20160616","1"
"1726_209300","20160617","1"
"1726_209300","20160620","1"
"1726_209300","20160621","1"
"1726_209300","20160622","1"
"1726_209300","20160623","1"
"1726_209300","20160624","1"
"1726_209300","20160627","1"
"1726_209300","20160628","1"
"1726_209300","20160629","1"
"1726_209300","20160630","1"
"1726_209300","20160701","1"
"1726_209300","20160704","1"
"1726_209300","20160705","1"
"1726_209300","20160706","1"
"1726_209300","20160707","1"
"1726_209300","20160708","1"
"1726_209300","20160711","1"
"1726_209300","20160712","1"
"1726_209300","20160713","1"
"1726_209300","20160714","1"
"1726_209300","20160715","1"
"1726_209300","20160718","1"
"1726_209300","20160719","1"
"1726_209300","20160720","1"
"1726_209300","20160721","1"
"1726_209300","20160722","1"
"1726_209300","20160725","1"
"1726_209300","20160726","1"
"1726_209300","20160727","1"
"1726_209300","20160728","1"
"1726_209300","20160729","1"
"1726_209300","20160901","1"
"1726_209300","20160902","1"
"1726_209300","20160905","1"
"1726_209300","20160906","1"
"1726_209300","20160907","1"
"1726_209300","20160908","1"
"1726_209300","20160909","1"
"1726_209300","20160912","1"
"1726_209300","20160913","1"
"1726_209300","20160914","1"
"1726_209300","20160915","1"
"1726_209300","20160916","1"
"1726_209300","20160919","1"
"1726_209300","20160920","1"
"1726_209300","20160921","1"
"1726_209300","20160922","1"
"1726_209300","20160923","1"
"1726_209300","20160926","1"
"1726_209300","20160927","1"
"1726_209300","20160928","1"
"1726_209300","20160929","1"
"1726_209300","20160930","1"
"1726_209300","20161003","1"
"1726_209300","20161004","1"
"1726_209300","20161005","1"
"1726_209300","20161006","1"
"1726_209300","20161007","1"
"1726_209300","20161010","1"
"1726_209300","20161011","1"
"1726_209300","20161012","1"
"1726_209300","20161013","1"
"1726_209300","20161014","1"
"1726_209300","20161017","1"
"1726_209300","20161018","1"
"1726_209300","20161019","1"
"1726_209300","20161020","1"
"1726_209300","20161021","1"
"1726_209300","20161024","1"
"1726_209300","20161025","1"
"1726_209300","20161026","1"
"1726_209300","20161027","1"
"1726_209300","20161028","1"
"1726_209300","20161031","1"
"1726_209300","20161102","1"
"1726_209300","20161103","1"
"1726_209300","20161104","1"
"1726_209300","20161107","1"
"1726_209300","20161108","1"
"1726_209300","20161109","1"
"1726_209300","20161110","1"
"1726_209300","20161111","1"
"1726_209300","20161114","1"
"1726_209300","20161115","1"
"1726_209300","20161116","1"
"1726_209300","20161117","1"
"1726_209300","20161118","1"
"1726_209300","20161121","1"
"1726_209300","20161122","1"
"1726_209300","20161123","1"
"1726_209300","20161124","1"
"1726_209300","20161125","1"
"1726_209300","20161128","1"
"1726_209300","20161129","1"
"1726_209300","20161130","1"
"1726_209300","20161201","1"
"1726_209300","20161202","1"
"1726_209300","20161205","1"
"1726_209300","20161206","1"
"1726_209300","20161207","1"
"1726_209300","20161209","1"
"1726_209300","20161212","1"
"1726_209300","20161213","1"
"1726_209300","20161214","1"
"1726_209300","20161215","1"
"1726_209300","20161216","1"
"1726_209300","20161219","1"
"1726_209300","20161220","1"
"1726_209300","20161221","1"
"1726_209300","20161222","1"
"1726_209300","20161223","1"
"1726_209300","20161227","1"
"1726_209300","20161228","1"
"1726_209300","20161229","1"
"1726_209300","20161230","1"
"1726_209301","20160409","1"
"1726_209301","20160416","1"
"1726_209301","20160423","1"
"1726_209301","20160430","1"
"1726_209301","20160507","1"
"1726_209301","20160514","1"
"1726_209301","20160521","1"
"1726_209301","20160528","1"
"1726_209301","20160604","1"
"1726_209301","20160917","1"
"1726_209301","20160924","1"
"1726_209301","20161001","1"
"1726_209301","20161008","1"
"1726_209301","20161015","1"
"1726_209301","20161022","1"
"1726_209301","20161029","1"
"1726_209301","20161105","1"
"1726_209301","20161112","1"
"1726_209301","20161119","1"
"1726_209301","20161126","1"
"1726_209301","20161203","1"
"1726_209301","20161210","1"
"1726_209301","20161217","1"
"1726_209302","20160801","1"
"1726_209302","20160802","1"
"1726_209302","20160803","1"
"1726_209302","20160804","1"
"1726_209302","20160805","1"
"1726_209302","20160808","1"
"1726_209302","20160809","1"
"1726_209302","20160810","1"
"1726_209302","20160811","1"
"1726_209302","20160812","1"
"1726_209302","20160816","1"
"1726_209302","20160817","1"
"1726_209302","20160818","1"
"1726_209302","20160819","1"
"1726_209302","20160822","1"
"1726_209302","20160823","1"
"1726_209302","20160824","1"
"1726_209302","20160825","1"
"1726_209302","20160826","1"
"1726_209302","20160829","1"
"1726_209302","20160830","1"
"1726_209302","20160831","1"
"1726_209303","20160407","1"
"1726_209303","20160408","1"
"1726_209303","20160409","1"
"1726_209303","20160411","1"
"1726_209303","20160412","1"
"1726_209303","20160413","1"
"1726_209303","20160414","1"
"1726_209303","20160415","1"
"1726_209303","20160416","1"
"1726_209303","20160418","1"
"1726_209303","20160419","1"
"1726_209303","20160420","1"
"1726_209303","20160421","1"
"1726_209303","20160422","1"
"1726_209303","20160423","1"
"1726_209303","20160426","1"
"1726_209303","20160427","1"
"1726_209303","20160428","1"
"1726_209303","20160429","1"
"1726_209303","20160430","1"
"1726_209303","20160502","1"
"1726_209303","20160503","1"
"1726_209303","20160504","1"
"1726_209303","20160505","1"
"1726_209303","20160506","1"
"1726_209303","20160507","1"
"1726_209303","20160509","1"
"1726_209303","20160510","1"
"1726_209303","20160511","1"
"1726_209303","20160512","1"
"1726_209303","20160513","1"
"1726_209303","20160514","1"
"1726_209303","20160516","1"
"1726_209303","20160517","1"
"1726_209303","20160518","1"
"1726_209303","20160519","1"
"1726_209303","20160520","1"
"1726_209303","20160521","1"
"1726_209303","20160523","1"
"1726_209303","20160524","1"
"1726_209303","20160525","1"
"1726_209303","20160526","1"
"1726_209303","20160527","1"
"1726_209303","20160528","1"
"1726_209303","20160530","1"
"1726_209303","20160531","1"
"1726_209303","20160601","1"
"1726_209303","20160603","1"
"1726_209303","20160604","1"
"1726_209303","20160606","1"
"1726_209303","20160607","1"
"1726_209303","20160608","1"
"1726_209303","20160609","1"
"1726_209303","20160610","1"
"1726_209303","20160611","1"
"1726_209303","20160613","1"
"1726_209303","20160614","1"
"1726_209303","20160615","1"
"1726_209303","20160616","1"
"1726_209303","20160617","1"
"1726_209303","20160618","1"
"1726_209303","20160620","1"
"1726_209303","20160621","1"
"1726_209303","20160622","1"
"1726_209303","20160623","1"
"1726_209303","20160624","1"
"1726_209303","20160625","1"
"1726_209303","20160627","1"
"1726_209303","20160628","1"
"1726_209303","20160629","1"
"1726_209303","20160630","1"
"1726_209303","20160701","1"
"1726_209303","20160704","1"
"1726_209303","20160705","1"
"1726_209303","20160706","1"
"1726_209303","20160707","1"
"1726_209303","20160708","1"
"1726_209303","20160711","1"
"1726_209303","20160712","1"
"1726_209303","20160713","1"
"1726_209303","20160714","1"
"1726_209303","20160715","1"
"1726_209303","20160718","1"
"1726_209303","20160719","1"
"1726_209303","20160720","1"
"1726_209303","20160721","1"
"1726_209303","20160722","1"
"1726_209303","20160725","1"
"1726_209303","20160726","1"
"1726_209303","20160727","1"
"1726_209303","20160728","1"
"1726_209303","20160729","1"
"1726_209303","20160901","1"
"1726_209303","20160902","1"
"1726_209303","20160903","1"
"1726_209303","20160905","1"
"1726_209303","20160906","1"
"1726_209303","20160907","1"
"1726_209303","20160908","1"
"1726_209303","20160909","1"
"1726_209303","20160910","1"
"1726_209303","20160912","1"
"1726_209303","20160913","1"
"1726_209303","20160914","1"
"1726_209303","20160915","1"
"1726_209303","20160916","1"
"1726_209303","20160917","1"
"1726_209303","20160919","1"
"1726_209303","20160920","1"
"1726_209303","20160921","1"
"1726_209303","20160922","1"
"1726_209303","20160923","1"
"1726_209303","20160924","1"
"1726_209303","20160926","1"
"1726_209303","20160927","1"
"1726_209303","20160928","1"
"1726_209303","20160929","1"
"1726_209303","20160930","1"
"1726_209303","20161001","1"
"1726_209303","20161003","1"
"1726_209303","20161004","1"
"1726_209303","20161005","1"
"1726_209303","20161006","1"
"1726_209303","20161007","1"
"1726_209303","20161008","1"
"1726_209303","20161010","1"
"1726_209303","20161011","1"
"1726_209303","20161012","1"
"1726_209303","20161013","1"
"1726_209303","20161014","1"
"1726_209303","20161015","1"
"1726_209303","20161017","1"
"1726_209303","20161018","1"
"1726_209303","20161019","1"
"1726_209303","20161020","1"
"1726_209303","20161021","1"
"1726_209303","20161022","1"
"1726_209303","20161024","1"
"1726_209303","20161025","1"
"1726_209303","20161026","1"
"1726_209303","20161027","1"
"1726_209303","20161028","1"
"1726_209303","20161029","1"
"1726_209303","20161031","1"
"1726_209303","20161102","1"
"1726_209303","20161103","1"
"1726_209303","20161104","1"
"1726_209303","20161105","1"
"1726_209303","20161107","1"
"1726_209303","20161108","1"
"1726_209303","20161109","1"
"1726_209303","20161110","1"
"1726_209303","20161111","1"
"1726_209303","20161112","1"
"1726_209303","20161114","1"
"1726_209303","20161115","1"
"1726_209303","20161116","1"
"1726_209303","20161117","1"
"1726_209303","20161118","1"
"1726_209303","20161119","1"
"1726_209303","20161121","1"
"1726_209303","20161122","1"
"1726_209303","20161123","1"
"1726_209303","20161124","1"
"1726_209303","20161125","1"
"1726_209303","20161126","1"
"1726_209303","20161128","1"
"1726_209303","20161129","1"
"1726_209303","20161130","1"
"1726_209303","20161201","1"
"1726_209303","20161202","1"
"1726_209303","20161203","1"
"1726_209303","20161205","1"
"1726_209303","20161206","1"
"1726_209303","20161207","1"
"1726_209303","20161209","1"
"1726_209303","20161210","1"
"1726_209303","20161212","1"
"1726_209303","20161213","1"
"1726_209303","20161214","1"
"1726_209303","20161215","1"
"1726_209303","20161216","1"
"1726_209303","20161217","1"
"1726_209303","20161219","1"
"1726_209303","20161220","1"
"1726_209303","20161221","1"
"1726_209303","20161222","1"
"1726_209303","20161223","1"
"1726_209303","20161224","1"
"1726_209303","20161227","1"
"1726_209303","20161228","1"
"1726_209303","20161229","1"
"1726_209303","20161230","1"
"1726_209303","20161231","1"
"1726_209304","20160410","1"
"1726_209304","20160417","1"
"1726_209304","20160424","1"
"1726_209304","20160425","1"
"1726_209304","20160508","1"
"1726_209304","20160515","1"
"1726_209304","20160522","1"
"1726_209304","20160529","1"
"1726_209304","20160602","1"
"1726_209304","20160605","1"
"1726_209304","20160612","1"
"1726_209304","20160619","1"
"1726_209304","20160626","1"
"1726_209304","20160702","1"
"1726_209304","20160703","1"
"1726_209304","20160709","1"
"1726_209304","20160710","1"
"1726_209304","20160716","1"
"1726_209304","20160717","1"
"1726_209304","20160723","1"
"1726_209304","20160724","1"
"1726_209304","20160730","1"
"1726_209304","20160731","1"
"1726_209304","20160806","1"
"1726_209304","20160807","1"
"1726_209304","20160813","1"
"1726_209304","20160814","1"
"1726_209304","20160820","1"
"1726_209304","20160821","1"
"1726_209304","20160827","1"
"1726_209304","20160828","1"
"1726_209304","20160904","1"
"1726_209304","20160911","1"
"1726_209304","20160918","1"
"1726_209304","20160925","1"
"1726_209304","20161002","1"
"1726_209304","20161009","1"
"1726_209304","20161016","1"
"1726_209304","20161023","1"
"1726_209304","20161030","1"
"1726_209304","20161101","1"
"1726_209304","20161106","1"
"1726_209304","20161113","1"
"1726_209304","20161120","1"
"1726_209304","20161127","1"
"1726_209304","20161204","1"
"1726_209304","20161208","1"
"1726_209304","20161211","1"
"1726_209304","20161218","1"
"1726_209304","20161226","1"
"1726_209305","20160409","1"
"1726_209305","20160416","1"
"1726_209305","20160423","1"
"1726_209305","20160430","1"
"1726_209305","20160507","1"
"1726_209305","20160514","1"
"1726_209305","20160521","1"
"1726_209305","20160528","1"
"1726_209305","20160604","1"
"1726_209305","20160611","1"
"1726_209305","20160618","1"
"1726_209305","20160625","1"
"1726_209305","20160903","1"
"1726_209305","20160910","1"
"1726_209305","20160917","1"
"1726_209305","20160924","1"
"1726_209305","20161001","1"
"1726_209305","20161008","1"
"1726_209305","20161015","1"
"1726_209305","20161022","1"
"1726_209305","20161029","1"
"1726_209305","20161105","1"
"1726_209305","20161112","1"
"1726_209305","20161119","1"
"1726_209305","20161126","1"
"1726_209305","20161203","1"
"1726_209305","20161210","1"
"1726_209305","20161217","1"
"1726_209305","20161224","1"
"1726_209305","20161231","1"
"1726_209306","20160410","1"
"1726_209306","20160417","1"
"1726_209306","20160424","1"
"1726_209306","20160425","1"
"1726_209306","20160508","1"
"1726_209306","20160515","1"
"1726_209306","20160522","1"
"1726_209306","20160529","1"
"1726_209306","20160602","1"
"1726_209306","20160605","1"
"1726_209306","20160612","1"
"1726_209306","20160619","1"
"1726_209306","20160626","1"
"1726_209306","20160702","1"
"1726_209306","20160703","1"
"1726_209306","20160709","1"
"1726_209306","20160710","1"
"1726_209306","20160716","1"
"1726_209306","20160717","1"
"1726_209306","20160723","1"
"1726_209306","20160724","1"
"1726_209306","20160730","1"
"1726_209306","20160731","1"
"1726_209306","20160801","1"
"1726_209306","20160802","1"
"1726_209306","20160803","1"
"1726_209306","20160804","1"
"1726_209306","20160805","1"
"1726_209306","20160806","1"
"1726_209306","20160807","1"
"1726_209306","20160808","1"
"1726_209306","20160809","1"
"1726_209306","20160810","1"
"1726_209306","20160811","1"
"1726_209306","20160812","1"
"1726_209306","20160813","1"
"1726_209306","20160814","1"
"1726_209306","20160816","1"
"1726_209306","20160817","1"
"1726_209306","20160818","1"
"1726_209306","20160819","1"
"1726_209306","20160820","1"
"1726_209306","20160821","1"
"1726_209306","20160822","1"
"1726_209306","20160823","1"
"1726_209306","20160824","1"
"1726_209306","20160825","1"
"1726_209306","20160826","1"
"1726_209306","20160827","1"
"1726_209306","20160828","1"
"1726_209306","20160829","1"
"1726_209306","20160830","1"
"1726_209306","20160831","1"
"1726_209306","20160904","1"
"1726_209306","20160911","1"
"1726_209306","20160918","1"
"1726_209306","20160925","1"
"1726_209306","20161002","1"
"1726_209306","20161009","1"
"1726_209306","20161016","1"
"1726_209306","20161023","1"
"1726_209306","20161030","1"
"1726_209306","20161101","1"
"1726_209306","20161106","1"
"1726_209306","20161113","1"
"1726_209306","20161120","1"
"1726_209306","20161127","1"
"1726_209306","20161204","1"
"1726_209306","20161208","1"
"1726_209306","20161211","1"
"1726_209306","20161218","1"
"1726_209306","20161226","1"
"1726_209307","20160611","1"
"1726_209307","20160613","1"
"1726_209307","20160614","1"
"1726_209307","20160615","1"
"1726_209307","20160616","1"
"1726_209307","20160617","1"
"1726_209307","20160618","1"
"1726_209307","20160620","1"
"1726_209307","20160621","1"
"1726_209307","20160622","1"
"1726_209307","20160623","1"
"1726_209307","20160624","1"
"1726_209307","20160625","1"
"1726_209307","20160627","1"
"1726_209307","20160628","1"
"1726_209307","20160629","1"
"1726_209307","20160630","1"
"1726_209307","20160701","1"
"1726_209307","20160704","1"
"1726_209307","20160705","1"
"1726_209307","20160706","1"
"1726_209307","20160707","1"
"1726_209307","20160708","1"
"1726_209307","20160711","1"
"1726_209307","20160712","1"
"1726_209307","20160713","1"
"1726_209307","20160714","1"
"1726_209307","20160715","1"
"1726_209307","20160718","1"
"1726_209307","20160719","1"
"1726_209307","20160720","1"
"1726_209307","20160721","1"
"1726_209307","20160722","1"
"1726_209307","20160725","1"
"1726_209307","20160726","1"
"1726_209307","20160727","1"
"1726_209307","20160728","1"
"1726_209307","20160729","1"
"1726_209307","20160901","1"
"1726_209307","20160902","1"
"1726_209307","20160903","1"
"1726_209307","20160905","1"
"1726_209307","20160906","1"
"1726_209307","20160907","1"
"1726_209307","20160908","1"
"1726_209307","20160909","1"
"1726_209307","20160910","1"
"1726_209307","20160912","1"
"1726_209307","20160913","1"
"1726_209307","20160914","1"
"1726_209307","20161224","1"
"1726_209307","20161227","1"
"1726_209307","20161228","1"
"1726_209307","20161229","1"
"1726_209307","20161230","1"
"1726_209307","20161231","1"
"1726_209308","20160407","1"
"1726_209308","20160408","1"
"1726_209308","20160409","1"
"1726_209308","20160411","1"
"1726_209308","20160412","1"
"1726_209308","20160413","1"
"1726_209308","20160414","1"
"1726_209308","20160415","1"
"1726_209308","20160416","1"
"1726_209308","20160418","1"
"1726_209308","20160419","1"
"1726_209308","20160420","1"
"1726_209308","20160421","1"
"1726_209308","20160422","1"
"1726_209308","20160423","1"
"1726_209308","20160426","1"
"1726_209308","20160427","1"
"1726_209308","20160428","1"
"1726_209308","20160429","1"
"1726_209308","20160430","1"
"1726_209308","20160502","1"
"1726_209308","20160503","1"
"1726_209308","20160504","1"
"1726_209308","20160505","1"
"1726_209308","20160506","1"
"1726_209308","20160507","1"
"1726_209308","20160509","1"
"1726_209308","20160510","1"
"1726_209308","20160511","1"
"1726_209308","20160512","1"
"1726_209308","20160513","1"
"1726_209308","20160514","1"
"1726_209308","20160516","1"
"1726_209308","20160517","1"
"1726_209308","20160518","1"
"1726_209308","20160519","1"
"1726_209308","20160520","1"
"1726_209308","20160521","1"
"1726_209308","20160523","1"
"1726_209308","20160524","1"
"1726_209308","20160525","1"
"1726_209308","20160526","1"
"1726_209308","20160527","1"
"1726_209308","20160528","1"
"1726_209308","20160530","1"
"1726_209308","20160531","1"
"1726_209308","20160601","1"
"1726_209308","20160603","1"
"1726_209308","20160604","1"
"1726_209308","20160606","1"
"1726_209308","20160607","1"
"1726_209308","20160608","1"
"1726_209308","20160609","1"
"1726_209308","20160610","1"
"1726_209308","20160915","1"
"1726_209308","20160916","1"
"1726_209308","20160917","1"
"1726_209308","20160919","1"
"1726_209308","20160920","1"
"1726_209308","20160921","1"
"1726_209308","20160922","1"
"1726_209308","20160923","1"
"1726_209308","20160924","1"
"1726_209308","20160926","1"
"1726_209308","20160927","1"
"1726_209308","20160928","1"
"1726_209308","20160929","1"
"1726_209308","20160930","1"
"1726_209308","20161001","1"
"1726_209308","20161003","1"
"1726_209308","20161004","1"
"1726_209308","20161005","1"
"1726_209308","20161006","1"
"1726_209308","20161007","1"
"1726_209308","20161008","1"
"1726_209308","20161010","1"
"1726_209308","20161011","1"
"1726_209308","20161012","1"
"1726_209308","20161013","1"
"1726_209308","20161014","1"
"1726_209308","20161015","1"
"1726_209308","20161017","1"
"1726_209308","20161018","1"
"1726_209308","20161019","1"
"1726_209308","20161020","1"
"1726_209308","20161021","1"
"1726_209308","20161022","1"
"1726_209308","20161024","1"
"1726_209308","20161025","1"
"1726_209308","20161026","1"
"1726_209308","20161027","1"
"1726_209308","20161028","1"
"1726_209308","20161029","1"
"1726_209308","20161031","1"
"1726_209308","20161102","1"
"1726_209308","20161103","1"
"1726_209308","20161104","1"
"1726_209308","20161105","1"
"1726_209308","20161107","1"
"1726_209308","20161108","1"
"1726_209308","20161109","1"
"1726_209308","20161110","1"
"1726_209308","20161111","1"
"1726_209308","20161112","1"
"1726_209308","20161114","1"
"1726_209308","20161115","1"
"1726_209308","20161116","1"
"1726_209308","20161117","1"
"1726_209308","20161118","1"
"1726_209308","20161119","1"
"1726_209308","20161121","1"
"1726_209308","20161122","1"
"1726_209308","20161123","1"
"1726_209308","20161124","1"
"1726_209308","20161125","1"
"1726_209308","20161126","1"
"1726_209308","20161128","1"
"1726_209308","20161129","1"
"1726_209308","20161130","1"
"1726_209308","20161201","1"
"1726_209308","20161202","1"
"1726_209308","20161203","1"
"1726_209308","20161205","1"
"1726_209308","20161206","1"
"1726_209308","20161207","1"
"1726_209308","20161209","1"
"1726_209308","20161210","1"
"1726_209308","20161212","1"
"1726_209308","20161213","1"
"1726_209308","20161214","1"
"1726_209308","20161215","1"
"1726_209308","20161216","1"
"1726_209308","20161217","1"
"1726_209308","20161219","1"
"1726_209308","20161220","1"
"1726_209308","20161221","1"
"1726_209308","20161222","1"
"1726_209308","20161223","1"
"1726_209309","20160409","1"
"1726_209309","20160416","1"
"1726_209309","20160423","1"
"1726_209309","20160430","1"
"1726_209309","20160507","1"
"1726_209309","20160514","1"
"1726_209309","20160521","1"
"1726_209309","20160528","1"
"1726_209309","20160604","1"
"1726_209309","20160611","1"
"1726_209309","20160613","1"
"1726_209309","20160614","1"
"1726_209309","20160615","1"
"1726_209309","20160616","1"
"1726_209309","20160617","1"
"1726_209309","20160618","1"
"1726_209309","20160620","1"
"1726_209309","20160621","1"
"1726_209309","20160622","1"
"1726_209309","20160623","1"
"1726_209309","20160624","1"
"1726_209309","20160625","1"
"1726_209309","20160627","1"
"1726_209309","20160628","1"
"1726_209309","20160629","1"
"1726_209309","20160630","1"
"1726_209309","20160701","1"
"1726_209309","20160704","1"
"1726_209309","20160705","1"
"1726_209309","20160706","1"
"1726_209309","20160707","1"
"1726_209309","20160708","1"
"1726_209309","20160711","1"
"1726_209309","20160712","1"
"1726_209309","20160713","1"
"1726_209309","20160714","1"
"1726_209309","20160715","1"
"1726_209309","20160718","1"
"1726_209309","20160719","1"
"1726_209309","20160720","1"
"1726_209309","20160721","1"
"1726_209309","20160722","1"
